inchi	names	iupac_name	smiles	cid	record_ids	logBB	logBB_group	BBB+/BBB-	BBB+/BBB-_group	split
InChI=1S/C25H30ClN3O3S/c26-20-4-6-22(7-5-20)32-23-11-16-28(17-12-23)15-10-21-2-1-14-29(21)33(30,31)24-8-3-19-9-13-27-25(19)18-24/h3-9,13,18,21,23,27H,1-2,10-12,14-17H2/t21-/m1/s1	Sb-656104-A|6-[(2R)-2-[2-[4-(4-Chlorophenoxy)Piperidin-1-Yl]Ethyl]Pyrrolidin-1-Yl]Sulfonyl-1H-Indole	6-[(2R)-2-[2-[4-(4-chlorophenoxy)piperidin-1-yl]ethyl]pyrrolidin-1-yl]sulfonyl-1H-indole	O=S(=O)(c1ccc2cc[nH]c2c1)N1CCC[C@@H]1CCN1CCC(Oc2ccc(Cl)cc2)CC1	10028436.0	R25_brito_sanchez_2015:415|R47_radchenko_2020:305	-0.04	B1	BBB+	A	training
InChI=1S/C25H30FN3O3/c26-21-7-5-20(6-8-21)25(31)28-16-17-29(24(30)19-28)22-9-11-23(12-10-22)32-18-4-15-27-13-2-1-3-14-27/h5-12H,1-4,13-19H2	Proc-19D|4-(4-Fluorobenzoyl)-1-[4-(3-Piperidin-1-Ylpropoxy)Phenyl]Piperazin-2-One	4-(4-fluorobenzoyl)-1-[4-(3-piperidin-1-ylpropoxy)phenyl]piperazin-2-one	O=C(c1ccc(F)cc1)N1CCN(c2ccc(OCCCN3CCCCC3)cc2)C(=O)C1	15986917.0	R26_chico_2009:321	-0.46	A	BBB+	A	training
InChI=1S/C25H30FNO6/c1-13-27-25(20(31)12-32-14(2)28)21(33-13)10-18-17-6-5-15-9-16(29)7-8-22(15,3)24(17,26)19(30)11-23(18,25)4/h7-9,17-19,21,30H,5-6,10-12H2,1-4H3/t17-,18-,19-,21+,22-,23-,24-,25+/m0/s1	Fluazacort	[2-[(1S,2S,4R,8S,9S,11S,12R,13S)-12-fluoro-11-hydroxy-6,9,13-trimethyl-16-oxo-5-oxa-7-azapentacyclo[10.8.0.02,9.04,8.013,18]icosa-6,14,17-trien-8-yl]-2-oxoethyl] acetate	CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C	10072906.0	R6_adenot_2004:835			BBB+	C	training
InChI=1S/C25H30N2O5/c1-3-32-25(31)21(14-13-18-9-5-4-6-10-18)26-17(2)23(28)27-16-20-12-8-7-11-19(20)15-22(27)24(29)30/h4-12,17,21-22,26H,3,13-16H2,1-2H3,(H,29,30)/t17-,21-,22-/m0/s1	Quinapril	(3S)-2-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,4-dihydro-1H-isoquinoline-3-carboxylic acid	CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O	54892.0	R14_ghose_2012:810|R23_gupta_2019:870			BBB-	C	training
InChI=1S/C25H30N3/c1-26(2)22-13-7-19(8-14-22)25(20-9-15-23(16-10-20)27(3)4)21-11-17-24(18-12-21)28(5)6/h7-18H,1-6H3/q+1	Gentian Violet|Gentian Violet Cation	[4-[bis[4-(dimethylamino)phenyl]methylidene]cyclohexa-2,5-dien-1-ylidene]-dimethylazanium	CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1	3468.0	R23_gupta_2019:631			BBB-	C	training
InChI=1S/C25H30N4O9S2/c1-24(2)17(29-20(32)16(21(29)39-24)27-19(31)15(26)12-8-6-5-7-9-12)22(33)37-11-38-23(34)18-25(3,4)40(35,36)14-10-13(30)28(14)18/h5-9,14-18,21H,10-11,26H2,1-4H3,(H,27,31)/t14-,15-,16-,17+,18+,21-/m1/s1	Sultamicillin	[(2S,5R)-3,3-dimethyl-4,4,7-trioxo-4lambda6-thia-1-azabicyclo[3.2.0]heptane-2-carbonyl]oxymethyl (2S,5R,6R)-6-[[(2R)-2-amino-2-phenylacetyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate	CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C	444022.0	R6_adenot_2004:272|R14_ghose_2012:870			BBB-	C	training
InChI=1S/C25H30N6O2/c1-17(2)26-8-9-31(20-10-21(32-4)13-22(11-20)33-5)19-6-7-23-24(12-19)29-25(15-27-23)18-14-28-30(3)16-18/h6-7,10-17,26H,8-9H2,1-5H3	Erdafitinib	N'-(3,5-dimethoxyphenyl)-N'-[3-(1-methylpyrazol-4-yl)quinoxalin-6-yl]-N-propan-2-ylethane-1,2-diamine	COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1	67462786.0	R23_gupta_2019:1060			BBB-	C	training
InChI=1S/C25H30NO3/c27-24(25(28,19-9-3-1-4-10-19)20-11-5-2-6-12-20)29-23-17-21-13-14-22(18-23)26(21)15-7-8-16-26/h1-6,9-12,21-23,28H,7-8,13-18H2/q+1/t21-,22+,23?	Trospium	[(1S,5R)-spiro[8-azoniabicyclo[3.2.1]octane-8,1'-azolidin-1-ium]-3-yl] 2-hydroxy-2,2-diphenylacetate	O=C(OC1C[C@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1	5284632.0	R23_gupta_2019:320			BBB+	C	training
InChI=1S/C25H31ClF2O5S/c1-5-20(31)33-25(21(32)34-12-26)13(2)8-15-16-10-18(27)17-9-14(29)6-7-22(17,3)24(16,28)19(30)11-23(15,25)4/h6-7,9,13,15-16,18-19,30H,5,8,10-12H2,1-4H3/t13-,15+,16+,18+,19+,22+,23+,24+,25+/m1/s1	Cloticasone-Propionate|Cloticasone Propionate	[(6S,8S,9R,10S,11S,13S,14S,16R,17R)-17-(chloromethylsulfanylcarbonyl)-6,9-difluoro-11-hydroxy-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl] propanoate	CCC(=O)O[C@]1(C(=O)SCCl)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C	9936383.0	R6_adenot_2004:793			BBB+	C	training
InChI=1S/C25H31ClN4O2/c1-5-27-14-19-6-8-20(9-7-19)25(31)28-24-12-18(4)30(29-24)15-21-13-22(26)10-11-23(21)32-16-17(2)3/h6-13,17,27H,5,14-16H2,1-4H3,(H,28,29,31)	Compound-4H|N-[1-[[5-Chloro-2-(2-Methylpropoxy)Phenyl]Methyl]-5-Methylpyrazol-3-Yl]-4-(Ethylaminomethyl)Benzamide	N-[1-[[5-chloro-2-(2-methylpropoxy)phenyl]methyl]-5-methylpyrazol-3-yl]-4-(ethylaminomethyl)benzamide	CCNCc1ccc(C(=O)Nc2cc(C)n(Cc3cc(Cl)ccc3OCC(C)C)n2)cc1	24894000.0	R26_chico_2009:131	-0.05	A	BBB+	A	test
InChI=1S/C25H31F3O5S/c1-5-20(31)33-25(21(32)34-12-26)13(2)8-15-16-10-18(27)17-9-14(29)6-7-22(17,3)24(16,28)19(30)11-23(15,25)4/h6-7,9,13,15-16,18-19,30H,5,8,10-12H2,1-4H3/t13-,15+,16+,18+,19+,22+,23+,24+,25+/m1/s1	Fluticasone-Propionate|Fluticasone Propionate	[(6S,8S,9R,10S,11S,13S,14S,16R,17R)-6,9-difluoro-17-(fluoromethylsulfanylcarbonyl)-11-hydroxy-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl] propanoate	CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C	444036.0	R6_adenot_2004:859			BBB+	C	training
InChI=1S/C25H31FN6O2/c1-3-23(33)32(22-13-9-8-12-21(22)26)25(20-10-6-5-7-11-20)14-16-29(17-15-25)18-19-31-24(34)30(4-2)27-28-31/h5-13H,3-4,14-19H2,1-2H3	Trefentanil	N-[1-[2-(4-ethyl-5-oxotetrazol-1-yl)ethyl]-4-phenylpiperidin-4-yl]-N-(2-fluorophenyl)propanamide	CCC(=O)N(c1ccccc1F)C1(c2ccccc2)CCN(CCn2nnn(CC)c2=O)CC1	60728.0	R6_adenot_2004:1001			BBB+	C	training
InChI=1S/C25H31N3O4/c1-4-32-25(29)24-19(20-16-22(30-2)23(31-3)17-21(20)26-24)10-11-27-12-14-28(15-13-27)18-8-6-5-7-9-18/h5-9,16-17,26H,4,10-15H2,1-3H3	Alpertine	ethyl 5,6-dimethoxy-3-[2-(4-phenylpiperazin-1-yl)ethyl]-1H-indole-2-carboxylate	CCOC(=O)c1[nH]c2cc(OC)c(OC)cc2c1CCN1CCN(c2ccccc2)CC1	166547.0	R6_adenot_2004:1413			BBB+	C	training
InChI=1S/C25H31NO/c1-24(2,3)25(27)13-14-26-16-21-19-9-5-4-7-17(19)11-12-18-8-6-10-20(23(18)21)22(26)15-25/h4-10,21-22,27H,11-16H2,1-3H3/t21-,22-,25-/m0/s1	Butaclamol	(1S,6S,8S)-6-tert-butyl-3-azapentacyclo[11.8.1.03,8.09,22.016,21]docosa-9,11,13(22),16,18,20-hexaen-6-ol	CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1	37459.0	R6_adenot_2004:1125			BBB+	C	test
InChI=1S/C25H31NO6/c1-13-26-25(20(30)12-31-14(2)27)21(32-13)10-18-17-6-5-15-9-16(28)7-8-23(15,3)22(17)19(29)11-24(18,25)4/h7-9,17-19,21-22,29H,5-6,10-12H2,1-4H3/t17-,18-,19-,21+,22+,23-,24-,25+/m0/s1	Deflazacort	[2-[(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-6,9,13-trimethyl-16-oxo-5-oxa-7-azapentacyclo[10.8.0.02,9.04,8.013,18]icosa-6,14,17-trien-8-yl]-2-oxoethyl] acetate	CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C	189821.0	R6_adenot_2004:810			BBB+	C	training
InChI=1S/C25H32ClFO5/c1-5-21(31)32-25(20(30)13-26)14(2)10-18-17-7-6-15-11-16(28)8-9-22(15,3)24(17,27)19(29)12-23(18,25)4/h8-9,11,14,17-19,29H,5-7,10,12-13H2,1-4H3/t14-,17-,18-,19-,22-,23-,24-,25-/m0/s1	Clobetasol-Propionate|Clobetasol Propionate	[(8S,9R,10S,11S,13S,14S,16S,17R)-17-(2-chloroacetyl)-9-fluoro-11-hydroxy-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl] propanoate	CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C	32798.0	R6_adenot_2004:788			BBB+	C	training
InChI=1S/C25H32ClN5O2/c1-2-24-27-31(25(32)30(24)18-19-33-23-10-4-3-5-11-23)13-7-12-28-14-16-29(17-15-28)22-9-6-8-21(26)20-22/h3-6,8-11,20H,2,7,12-19H2,1H3	Nefazodone	2-[3-[4-(3-chlorophenyl)piperazin-1-yl]propyl]-5-ethyl-4-(2-phenoxyethyl)-1,2,4-triazol-3-one	CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	4449.0	R6_adenot_2004:583|R14_ghose_2012:164|R23_gupta_2019:163|R26_chico_2009:282			BBB+	C	training
InChI=1S/C25H32ClN5OS/c1-27-11-17-30(25(27)32)18-16-29-14-12-28(13-15-29)9-4-10-31-21-5-2-3-6-23(21)33-24-8-7-20(26)19-22(24)31/h2-3,5-8,19H,4,9-18H2,1H3	Imiclopazine	1-[2-[4-[3-(2-chlorophenothiazin-10-yl)propyl]piperazin-1-yl]ethyl]-3-methylimidazolidin-2-one	CN1CCN(CCN2CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)C1=O	23896.0	R6_adenot_2004:1579			BBB+	C	training
InChI=1S/C25H32F2O5S/c1-6-20(30)32-25(21(31)33-5)13(2)9-15-16-11-18(26)17-10-14(28)7-8-22(17,3)24(16,27)19(29)12-23(15,25)4/h7-8,10,13,15-16,18-19,29H,6,9,11-12H2,1-5H3/t13-,15+,16+,18+,19+,22+,23+,24+,25+/m1/s1	Ticabesone-Propionate|Ticabesone Propionate	[(6S,8S,9R,10S,11S,13S,14S,16R,17R)-6,9-difluoro-11-hydroxy-10,13,16-trimethyl-17-methylsulfanylcarbonyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl] propanoate	CCC(=O)O[C@]1(C(=O)SC)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C	11317660.0	R6_adenot_2004:906			BBB+	C	training
InChI=1S/C25H32F3N3O4/c1-17(30-8-12-34-21-5-2-3-6-22(21)35-16-25(26,27)28)13-18-14-19-7-10-31(9-4-11-32)23(19)20(15-18)24(29)33/h2-3,5-6,14-15,17,30,32H,4,7-13,16H2,1H3,(H2,29,33)/t17-/m1/s1	Silodosin	1-(3-hydroxypropyl)-5-[(2R)-2-[2-[2-(2,2,2-trifluoroethoxy)phenoxy]ethylamino]propyl]-2,3-dihydroindole-7-carboxamide	C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F	5312125.0	R23_gupta_2019:910			BBB-	C	training
InChI=1S/C25H32N2O/c28-25(23-11-10-22-8-4-5-15-26-24(22)18-23)12-9-20-13-16-27(17-14-20)19-21-6-2-1-3-7-21/h1-3,6-7,10-11,18,20,26H,4-5,8-9,12-17,19H2	142852-50-4|Zanapezil|Tak-147	3-(1-benzylpiperidin-4-yl)-1-(2,3,4,5-tetrahydro-1H-1-benzazepin-8-yl)propan-1-one	O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NCCCC2	198752.0	R4_mente_2005:75|R21_muehlbacher_2011:304|R25_brito_sanchez_2015:322|R40_vilar_2010:264|R46_mendoza_valencia_2017:283|R47_radchenko_2020:369	1.14	B	BBB+	A	training
InChI=1S/C25H32N2O2/c1-21(20-26-16-18-29-19-17-26)25(22-10-4-2-5-11-22,23-12-6-3-7-13-23)24(28)27-14-8-9-15-27/h2-7,10-13,21H,8-9,14-20H2,1H3	Racemoramide	3-methyl-4-morpholin-4-yl-2,2-diphenyl-1-pyrrolidin-1-ylbutan-1-one	CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1	9648.0	R6_adenot_2004:1083			BBB+	C	training
InChI=1S/C25H32N2O2/c1-21(20-26-16-18-29-19-17-26)25(22-10-4-2-5-11-22,23-12-6-3-7-13-23)24(28)27-14-8-9-15-27/h2-7,10-13,21H,8-9,14-20H2,1H3/t21-/m0/s1	Levomoramide	(3R)-3-methyl-4-morpholin-4-yl-2,2-diphenyl-1-pyrrolidin-1-ylbutan-1-one	C[C@@H](CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1	10453145.0	R6_adenot_2004:1050			BBB+	C	training
InChI=1S/C25H32N2O2/c1-21(20-26-16-18-29-19-17-26)25(22-10-4-2-5-11-22,23-12-6-3-7-13-23)24(28)27-14-8-9-15-27/h2-7,10-13,21H,8-9,14-20H2,1H3/t21-/m1/s1	Dextromoramide	(3S)-3-methyl-4-morpholin-4-yl-2,2-diphenyl-1-pyrrolidin-1-ylbutan-1-one	C[C@H](CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1	92943.0	R6_adenot_2004:1025|R14_ghose_2012:68|R23_gupta_2019:63			BBB+	C	training
InChI=1S/C25H32N2O3/c1-4-23(28)27(22-13-9-6-10-14-22)25(24(29)30-3)16-18-26(19-20(25)2)17-15-21-11-7-5-8-12-21/h5-14,20H,4,15-19H2,1-3H3/t20-,25+/m1/s1	Lofentanil	methyl (3R,4S)-3-methyl-1-(2-phenylethyl)-4-(N-propanoylanilino)piperidine-4-carboxylate	CCC(=O)N(c1ccccc1)[C@@]1(C(=O)OC)CCN(CCc2ccccc2)C[C@H]1C	10070040.0	R6_adenot_2004:1054			BBB+	C	training
InChI=1S/C25H32N4O2S/c1-2-19-32-23-12-6-5-11-22(23)28-17-15-27(16-18-28)13-7-8-14-29-24(30)20-9-3-4-10-21(20)26-25(29)31/h3-6,9-12H,2,7-8,13-19H2,1H3,(H,26,31)	Tioperidone	3-[4-[4-(2-propylsulfanylphenyl)piperazin-1-yl]butyl]-1H-quinazoline-2,4-dione	CCCSc1ccccc1N1CCN(CCCCn2c(=O)[nH]c3ccccc3c2=O)CC1	40460.0	R6_adenot_2004:1230			BBB+	C	training
InChI=1S/C25H32N4O3S2/c1-17-18(2)33-25(28-17)29(34(4,30)31)21-12-13-23(32-3)20(15-21)16-27-22-11-8-14-26-24(22)19-9-6-5-7-10-19/h5-7,9-10,12-13,15,22,24,26-27H,8,11,14,16H2,1-4H3	164352-88-9|Pfizer Compound 18|N-(4,5-Dimethyl-1,3-Thiazol-2-Yl)-N-[4-Methoxy-3-[[(2-Phenylpiperidin-3-Yl)Amino]Methyl]Phenyl]Methanesulfonamide	N-(4,5-dimethyl-1,3-thiazol-2-yl)-N-[4-methoxy-3-[[(2-phenylpiperidin-3-yl)amino]methyl]phenyl]methanesulfonamide	COc1ccc(N(c2nc(C)c(C)s2)S(C)(=O)=O)cc1CNC1CCCNC1c1ccccc1	19696689.0	R4_mente_2005:93|R25_brito_sanchez_2015:544|R40_vilar_2010:191|R46_mendoza_valencia_2017:455|R47_radchenko_2020:387	-0.37	B	BBB+	A	test
InChI=1S/C25H32O2/c1-3-25(26)15-13-23-22-10-8-17-16-19(27-18-6-4-5-7-18)9-11-20(17)21(22)12-14-24(23,25)2/h1,9,11,16,18,21-23,26H,4-8,10,12-15H2,2H3/t21-,22-,23+,24+,25+/m1/s1	Quinestrol	(8R,9S,13S,14S,17R)-3-cyclopentyloxy-17-ethynyl-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-ol	C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C	9046.0	R14_ghose_2012:811|R23_gupta_2019:871			BBB-	C	training
InChI=1S/C25H32O8/c1-23-9-7-15(26)11-14(23)3-4-16-17-8-10-25(32,24(17,2)12-18(27)22(16)23)19(28)13-33-21(31)6-5-20(29)30/h7,9,11,16-18,22,27,32H,3-6,8,10,12-13H2,1-2H3,(H,29,30)/t16-,17-,18-,22+,23-,24-,25-/m0/s1	Prednisolone-Hemisuccinate|Prednisolone Hemisuccinate	4-[2-[(8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-10,13-dimethyl-3-oxo-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-yl]-2-oxoethoxy]-4-oxobutanoic acid	C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O	656804.0	R6_adenot_2004:895			BBB+	C	training
InChI=1S/C25H33N3O/c1-3-11-28-23-7-6-20(25(29)27-13-8-18(2)9-14-27)15-21(23)22-17-26(12-10-24(22)28)16-19-4-5-19/h3,6-7,15,18-19H,1,4-5,8-14,16-17H2,2H3	5|5-Allyl-2-(Cyclopropylmethyl)-8-[(4-Methylpiperidin-1-Yl)Carbonyl]-2,3,4,5-Tetrahydro-1H-Pyrido[4,3-B]Indole	[2-(cyclopropylmethyl)-5-prop-2-enyl-3,4-dihydro-1H-pyrido[4,3-b]indol-8-yl]-(4-methylpiperidin-1-yl)methanone	C=CCn1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(CC1CC1)CC2	11502034.0	R25_brito_sanchez_2015:530|R46_mendoza_valencia_2017:444	-0.13	B	BBB+	A	training
InChI=1S/C25H33NO4/c1-5-8-22(2,28)17-14-23-9-10-25(17,29-4)21-24(23)11-12-26(3)18(23)13-15-6-7-16(27)20(30-21)19(15)24/h6-7,9-10,17-18,21,27-28H,5,8,11-14H2,1-4H3/t17-,18-,21-,22-,23-,24+,25-/m1/s1	Etorphine	(1R,2S,6R,14R,15R,19R)-19-[(2R)-2-hydroxypentan-2-yl]-15-methoxy-5-methyl-13-oxa-5-azahexacyclo[13.2.2.12,8.01,6.02,14.012,20]icosa-8(20),9,11,16-tetraen-11-ol	CCC[C@@](C)(O)[C@H]1C[C@@]23C=C[C@]1(OC)[C@@H]1Oc4c(O)ccc5c4[C@@]12CCN(C)[C@@H]3C5	644209.0	R6_adenot_2004:1036			BBB+	C	training
InChI=1S/C25H34F2O5/c1-18(2)32-24(30)13-9-4-3-8-12-20-21(23(29)16-22(20)28)14-15-25(26,27)17-31-19-10-6-5-7-11-19/h3,5-8,10-11,14-15,18,20-23,28-29H,4,9,12-13,16-17H2,1-2H3/b8-3-,15-14+/t20-,21-,22+,23-/m1/s1	Tafluprost	propan-2-yl (Z)-7-[(1R,2R,3R,5S)-2-[(E)-3,3-difluoro-4-phenoxybut-1-enyl]-3,5-dihydroxycyclopentyl]hept-5-enoate	CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O	9868491.0	R23_gupta_2019:949			BBB-	C	training
InChI=1S/C25H34F2O6/c1-4-5-21-32-20-10-14-15-9-17(26)16-8-13(29)6-7-22(16,2)24(15,27)18(30)11-23(14,3)25(20,33-21)19(31)12-28/h8,14-15,17-18,20-21,28,30H,4-7,9-12H2,1-3H3/t14-,15-,17-,18-,20+,21+,22-,23-,24-,25+/m0/s1	Rofleponide	(1S,2S,4R,6R,8S,9S,11S,12R,13S,19S)-12,19-difluoro-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icos-17-en-16-one	CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1	3055174.0	R6_adenot_2004:830			BBB+	C	training
InChI=1S/C25H34O6/c1-7-12(2)22(29)31-21-13(3)10-24-14(4)8-17-18(23(17,5)6)16(20(24)28)9-15(11-26)19(27)25(21,24)30/h7,9-10,14,16-19,21,26-27,30H,8,11H2,1-6H3/b12-7-/t14-,16+,17-,18+,19-,21+,24+,25+/m1/s1	Ingenol Mebutate	[(1S,4S,5S,6R,9S,10R,12R,14R)-5,6-dihydroxy-7-(hydroxymethyl)-3,11,11,14-tetramethyl-15-oxo-4-tetracyclo[7.5.1.01,5.010,12]pentadeca-2,7-dienyl] (Z)-2-methylbut-2-enoate	C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C	6918670.0	R23_gupta_2019:678			BBB-	C	training
InChI=1S/C25H34O8/c1-23-9-7-15(26)11-14(23)3-4-16-17-8-10-25(32,24(17,2)12-18(27)22(16)23)19(28)13-33-21(31)6-5-20(29)30/h11,16-18,22,27,32H,3-10,12-13H2,1-2H3,(H,29,30)/t16-,17-,18-,22+,23-,24-,25-/m0/s1	Hydrocortisone-Hemisuccinate|Hydrocortisone Hemisuccinate	4-[2-[(8S,9S,10R,11S,13S,14S,17R)-11,17-dihydroxy-10,13-dimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl]-2-oxoethoxy]-4-oxobutanoic acid	C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O	16623.0	R6_adenot_2004:802			BBB+	C	training
InChI=1S/C25H35N3O/c1-16(2)28-15-17-13-23-21(20-10-7-11-22(28)24(17)20)12-18(14-27(23)3)25(29)26-19-8-5-4-6-9-19/h7,10-11,15-16,18-19,21,23H,4-6,8-9,12-14H2,1-3H3,(H,26,29)/t18-,21-,23-/m1/s1	Amesergide	(6aR,9R,10aR)-N-cyclohexyl-7-methyl-4-propan-2-yl-6,6a,8,9,10,10a-hexahydroindolo[4,3-fg]quinoline-9-carboxamide	CC(C)n1cc2c3c(cccc31)[C@H]1C[C@@H](C(=O)NC3CCCCC3)CN(C)[C@@H]1C2	9821951.0	R6_adenot_2004:639			BBB+	C	training
InChI=1S/C25H35N3O4S/c1-3-33(30,31)28-23-5-4-19(25(29)26-11-6-18(2)7-12-26)16-21(23)22-17-27(13-8-24(22)28)20-9-14-32-15-10-20/h4-5,16,18,20H,3,6-15,17H2,1-2H3	29|Unii-4L8Eg56Vda	[5-ethylsulfonyl-2-(oxan-4-yl)-3,4-dihydro-1H-pyrido[4,3-b]indol-8-yl]-(4-methylpiperidin-1-yl)methanone	CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOCC1)CC2	24894028.0	R25_brito_sanchez_2015:531|R46_mendoza_valencia_2017:445	-1.15	B	BBB-	A	training
InChI=1S/C25H35N3O6S/c1-18(2)15-28(35(31,32)22-10-8-20(26)9-11-22)16-24(29)23(14-19-6-4-3-5-7-19)27-25(30)34-21-12-13-33-17-21/h3-11,18,21,23-24,29H,12-17,26H2,1-2H3,(H,27,30)/t21-,23+,24-/m1/s1	[(3R)-Oxolan-3-Yl] N-[(2S,3R)-4-[(4-Aminophenyl)Sulfonyl-(2-Methylpropyl)Amino]-3-Hydroxy-1-Phenylbutan-2-Yl]Carbamate	[(3R)-oxolan-3-yl] N-[(2S,3R)-4-[(4-aminophenyl)sulfonyl-(2-methylpropyl)amino]-3-hydroxy-1-phenylbutan-2-yl]carbamate	CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1	10885665.0	R46_mendoza_valencia_2017:123	-0.56	A	BBB+	A	training
InChI=1S/C25H35N3O6S/c1-18(2)15-28(35(31,32)22-10-8-20(26)9-11-22)16-24(29)23(14-19-6-4-3-5-7-19)27-25(30)34-21-12-13-33-17-21/h3-11,18,21,23-24,29H,12-17,26H2,1-2H3,(H,27,30)/t21-,23-,24+/m0/s1	161814-49-9|Amprenavir	[(3S)-oxolan-3-yl] N-[(2S,3R)-4-[(4-aminophenyl)sulfonyl-(2-methylpropyl)amino]-3-hydroxy-1-phenylbutan-2-yl]carbamate	CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1	65016.0	R4_mente_2005:36|R14_ghose_2012:352|R21_muehlbacher_2011:264|R23_gupta_2019:349|R25_brito_sanchez_2015:125|R34_broccatelli_2012:105|R40_vilar_2010:37|R47_radchenko_2020:364	-0.56	B	BBB+	A	training
