inchi_parent,record_id,smiles_resolved,cid,iupac_name,names_resolved,logBB_resolved,logBB_resolution_comment,BBB+/BBB-_resolved,BBB+/BBB-_resolution_comment
"InChI=1S/C59H90N12O10/c1-8-40-50(72)63-41(23-15-27-60)51(73)65-43(31-35(2)3)53(75)68-46(34-39-21-13-10-14-22-39)59(81)71-30-18-26-48(71)56(78)69-49(37(6)7)57(79)64-42(24-16-28-61)52(74)66-44(32-36(4)5)54(76)67-45(33-38-19-11-9-12-20-38)58(80)70-29-17-25-47(70)55(77)62-40/h9-14,19-22,35-37,40-49H,8,15-18,23-34,60-61H2,1-7H3,(H,62,77)(H,63,72)(H,64,79)(H,65,73)(H,66,74)(H,67,76)(H,68,75)(H,69,78)/t40-,41-,42-,43-,44-,45+,46+,47-,48-,49-/m0/s1",R6_adenot_2004:81,CC[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC1=O,10374021.0,"(3R,6S,9S,12S,15S,21R,24S,27S,30S,33S)-9,27-bis(3-aminopropyl)-3,21-dibenzyl-12-ethyl-6,24-bis(2-methylpropyl)-30-propan-2-yl-1,4,7,10,13,19,22,25,28,31-decazatricyclo[31.3.0.015,19]hexatriacontane-2,5,8,11,14,20,23,26,29,32-decone",Gramicidin-S-2|Cyclo[Abu-Orn-Leu-D-Phe-Pro-Val-Orn-Leu-D-Phe-Pro],,No LogBB values,BBB-,BBB+/BBB- group C
"InChI=1S/C5H10N2O7P2/c8-5(15(9,10)11,16(12,13)14)3-7-2-1-6-4-7/h1-2,4,8H,3H2,(H2,9,10,11)(H2,12,13,14)",R23_gupta_2019:1040,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,68740.0,(1-hydroxy-2-imidazol-1-yl-1-phosphonoethyl)phosphonic acid,Zoledronate|Zoledronic Acid,,No LogBB values,BBB-,BBB+/BBB- group C
"InChI=1S/C5H10O/c1-3-4-5(2)6/h3-4H2,1-2H3",R3_abraham_2006:77|R21_muehlbacher_2011:189|R25_brito_sanchez_2015:76|R40_vilar_2010:334|R41_toropov_2017:72|R46_mendoza_valencia_2017:74|R47_radchenko_2020:59,CCCC(C)=O,7895.0,pentan-2-one,2-Pentanone,-0.01,LogBB group B,BBB+,BBB+/BBB- group A
"InChI=1S/C5H10O2/c1-3-4-7-5(2)6/h3-4H2,1-2H3",R3_abraham_2006:80|R21_muehlbacher_2011:193|R25_brito_sanchez_2015:371|R40_vilar_2010:390|R41_toropov_2017:75|R47_radchenko_2020:62,CCCOC(C)=O,7997.0,propyl acetate,Propyl Acetate,0.12,LogBB group B,BBB+,BBB+/BBB- group A
"InChI=1S/C5H10O2/c1-4(2)7-5(3)6/h4H,1-3H3",R3_abraham_2006:83|R21_muehlbacher_2011:190|R25_brito_sanchez_2015:263|R40_vilar_2010:369|R41_toropov_2017:78|R46_mendoza_valencia_2017:236|R47_radchenko_2020:65,CC(=O)OC(C)C,7915.0,propan-2-yl acetate,Isopropyl Acetate,0.4,LogBB group B,BBB+,BBB+/BBB- group A
"InChI=1S/C5H10O5/c6-2-1-10-5(9)4(8)3(2)7/h2-9H,1H2/t2-,3+,4-,5?/m1/s1",R23_gupta_2019:1090,OC1OC[C@@H](O)[C@H](O)[C@H]1O,135191.0,"(3R,4S,5R)-oxane-2,3,4,5-tetrol",Xylose|D-Xylose,,No LogBB values,BBB-,BBB+/BBB- group C
"InChI=1S/C5H11Cl2N/c1-8(4-2-6)5-3-7/h2-5H2,1H3",R23_gupta_2019:725,CN(CCCl)CCCl,4033.0,2-chloro-N-(2-chloroethyl)-N-methylethanamine,Mechlorethamine,,No LogBB values,BBB-,BBB+/BBB- group C
"InChI=1S/C5H11NO2/c1-2-3-4-5-8-6-7/h2-5H2,1H3",R23_gupta_2019:353,CCCCCON=O,10026.0,pentyl nitrite,Amyl Nitrite|Pentyl Nitrite,,No LogBB values,BBB-,BBB+/BBB- group C
"InChI=1S/C5H11NO2S/c1-5(2,9)3(6)4(7)8/h3,9H,6H2,1-2H3,(H,7,8)/t3-/m0/s1",R14_ghose_2012:757|R23_gupta_2019:819,CC(C)(S)[C@@H](N)C(=O)O,5852.0,(2S)-2-amino-3-methyl-3-sulfanylbutanoic acid,Penicillamine,,No LogBB values,BBB-,BBB+/BBB- group C
"InChI=1S/C5H11NO4S/c1-5(7)6-3-2-4-11(8,9)10/h2-4H2,1H3,(H,6,7)(H,8,9,10)",R37_chen_2011:1,CC(=O)NCCCS(=O)(=O)O,71158.0,3-acetamidopropane-1-sulfonic acid,Acamprosate,,No LogBB values,BBB+,BBB+/BBB- group C
"InChI=1S/C5H12/c1-3-5-4-2/h3-5H2,1-2H3",R3_abraham_2006:9|R5_guerra_2008:79|R7_andres_2006:209|R12_garg_2006:130|R17_fu_2008:20|R21_muehlbacher_2011:194|R22_clark_1999:22|R25_brito_sanchez_2015:346|R26_chico_2009:302|R28_li_2005:104|R39_shayanfar_2011:70|R40_vilar_2010:387|R41_toropov_2017:4|R44_bujak_2015:47|R46_mendoza_valencia_2017:302|R47_radchenko_2020:377|R48_hou_2003:102|R49_norinder_2002:55|R52_liu_2001:52,CCCCC,8003.0,pentane,Pentane|N-Pentane,0.7411764705882353,LogBB group B1,BBB+,BBB+/BBB- group A
"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",R3_abraham_2006:58|R21_muehlbacher_2011:153|R25_brito_sanchez_2015:60|R40_vilar_2010:324|R41_toropov_2017:53|R46_mendoza_valencia_2017:59|R47_radchenko_2020:40,CCCCCO,6276.0,pentan-1-ol,1-Pentanol,0.2,LogBB group B,BBB+,BBB+/BBB- group A
"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3",R21_muehlbacher_2011:202|R25_brito_sanchez_2015:402|R41_toropov_2017:56|R46_mendoza_valencia_2017:342,CCC(C)CO,8723.0,2-methylbutan-1-ol,Sec-Butylcarbinol|2-Methyl-1-Butanol,0.04,LogBB group B,BBB+,BBB+/BBB- group A
"InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3",R3_abraham_2006:63|R6_adenot_2004:420|R21_muehlbacher_2011:163|R25_brito_sanchez_2015:126|R40_vilar_2010:341|R41_toropov_2017:58|R46_mendoza_valencia_2017:124|R47_radchenko_2020:45,CCC(C)(C)O,6405.0,2-methylbutan-2-ol,Amylene-Hydrate|Amylene Hydrate|2-Methyl-2-Butanol,0.07,LogBB group B,BBB+,BBB+/BBB- group A
"InChI=1S/C5H12O/c1-5(2)3-4-6/h5-6H,3-4H2,1-2H3",R25_brito_sanchez_2015:80|R40_vilar_2010:336|R46_mendoza_valencia_2017:78|R47_radchenko_2020:43,CC(C)CCO,31260.0,3-methylbutan-1-ol,3-Methyl-1-Butanol|Isoamyl Alcohol,0.04,LogBB group B,BBB+,BBB+/BBB- group A
"InChI=1S/C5H12O/c1-5(2,3)6-4/h1-4H3",R3_abraham_2006:66|R21_muehlbacher_2011:222|R25_brito_sanchez_2015:294|R40_vilar_2010:377|R41_toropov_2017:61|R46_mendoza_valencia_2017:262|R47_radchenko_2020:48,COC(C)(C)C,15413.0,2-methoxy-2-methylpropane,Methyl T-Butyl Ether|Tert-Butylmethylether|Methyl Tert-Butyl Ether,0.36,LogBB group B,BBB+,BBB+/BBB- group A
"InChI=1S/C5H14NO/c1-6(2,3)4-5-7/h7H,4-5H2,1-3H3/q+1",R51_doninger_2002:182,C[N+](C)(C)CCO,305.0,2-hydroxyethyl(trimethyl)azanium,Choline,,No LogBB values,BBB+,BBB+/BBB- group C
"InChI=1S/C5H15N2O3PS/c6-2-1-3-7-4-5-12-11(8,9)10/h7H,1-6H2,(H2,8,9,10)",R23_gupta_2019:341|R28_li_2005:180,NCCCNCCSP(=O)(O)O,2141.0,2-(3-aminopropylamino)ethylsulfanylphosphonic acid,Amifostine,,No LogBB values,BBB-,BBB+/BBB- group C
"InChI=1S/C5H4Cl6O3/c6-4(7,8)1-13-3(12)14-2-5(9,10)11/h1-2H2",R6_adenot_2004:1355,O=C(OCC(Cl)(Cl)Cl)OCC(Cl)(Cl)Cl,21851.0,"bis(2,2,2-trichloroethyl) carbonate",Cloretate|Clorethate,,No LogBB values,BBB+,BBB+/BBB- group C
"InChI=1S/C5H4N4O/c10-5-3-1-8-9-4(3)6-2-7-5/h1-2H,(H2,6,7,8,9,10)",R14_ghose_2012:336|R23_gupta_2019:335|R28_li_2005:7|R51_doninger_2002:4,O=c1[nH]cnc2[nH]ncc12,135401907.0,"1,5-dihydropyrazolo[3,4-d]pyrimidin-4-one",Allopurinol,,No LogBB values,BBB-,BBB+/BBB- group D
"InChI=1S/C5H4N4S/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)",R14_ghose_2012:678|R23_gupta_2019:730|R26_chico_2009:13,S=c1nc[nH]c2nc[nH]c12,667490.0,"3,7-dihydropurine-6-thione",Mercaptopurine|6-Mercaptopurine,-0.71,LogBB group A,BBB+,BBB+/BBB- group A
"InChI=1S/C5H5N3O/c6-5(9)4-3-7-1-2-8-4/h1-3H,(H2,6,9)",R28_li_2005:277,NC(=O)c1cnccn1,1046.0,pyrazine-2-carboxamide,Pyrazinamide,,No LogBB values,BBB+,BBB+/BBB- group C
"InChI=1S/C5H5N5/c6-4-3-5(9-1-7-3)10-2-8-4/h1-2H,(H3,6,7,8,9,10)",R23_gupta_2019:326,Nc1ncnc2nc[nH]c12,190.0,7H-purin-6-amine,Adenine,,No LogBB values,BBB-,BBB+/BBB- group C
"InChI=1S/C5H5N5S/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H4,6,7,8,9,10,11)",R14_ghose_2012:890|R23_gupta_2019:974|R51_doninger_2002:135,Nc1nc(=S)c2[nH]cnc2[nH]1,2723601.0,"2-amino-3,7-dihydropurine-6-thione",Thioguanine,,No LogBB values,BBB-,BBB+/BBB- group C
"InChI=1S/C5H5NOS/c7-6-4-2-1-3-5(6)8/h1-4,7H",R23_gupta_2019:1082,On1ccccc1=S,1570.0,1-hydroxypyridine-2-thione,Pyrithione,,No LogBB values,BBB-,BBB+/BBB- group C
"InChI=1S/C5H6N2/c6-5-1-3-7-4-2-5/h1-4H,(H2,6,7)",R23_gupta_2019:57,Nc1ccncc1,1727.0,pyridin-4-amine,Dalfampridine,,No LogBB values,BBB+,BBB+/BBB- group C
"InChI=1S/C5H7NO3/c1-5(2)3(7)6-4(8)9-5/h1-2H3,(H,6,7,8)",R6_adenot_2004:438,CC1(C)OC(=O)NC1=O,3081.0,"5,5-dimethyl-1,3-oxazolidine-2,4-dione",Dimethadione,,No LogBB values,BBB+,BBB+/BBB- group C
"InChI=1S/C5H8Cl3NO3/c1-2-12-4(11)9-3(10)5(6,7)8/h3,10H,2H2,1H3,(H,9,11)",R6_adenot_2004:427,CCOC(=O)NC(O)C(Cl)(Cl)Cl,10944.0,"ethyl N-(2,2,2-trichloro-1-hydroxyethyl)carbamate",Carbocloral,,No LogBB values,BBB+,BBB+/BBB- group C
"InChI=1S/C5H8N2S/c6-2-1-5-7-3-4-8-5/h3-4H,1-2,6H2",R3_abraham_2006:301|R4_mente_2005:110|R12_garg_2006:177|R21_muehlbacher_2011:275|R21_muehlbacher_2011:361|R25_brito_sanchez_2015:78|R28_li_2005:126|R28_li_2005:146|R40_vilar_2010:303|R41_toropov_2017:268|R46_mendoza_valencia_2017:76|R47_radchenko_2020:249|R48_hou_2003:30|R49_norinder_2002:80|R52_liu_2001:60,NCCc1nccs1,87653.0,"2-(1,3-thiazol-2-yl)ethanamine",Y-G 16|18453-07-1|Y-G16|Thiazole-22-Aminoethyl|Zinc 11886332|Yg16|5-68|2-(2-Aminoethyl)Thiazole,-0.42,LogBB group D,BBB+,BBB+/BBB- group A
"InChI=1S/C5H8N4O3S2/c1-3(10)7-4-9(2)8-5(13-4)14(6,11)12/h1-2H3,(H2,6,11,12)/b7-4-",R14_ghose_2012:684|R23_gupta_2019:735,CC(=O)/N=c1\sc(S(N)(=O)=O)nn1C,4100.0,"N-(3-methyl-5-sulfamoyl-1,3,4-thiadiazol-2-ylidene)acetamide",Methazolamide,,No LogBB values,BBB-,BBB+/BBB- group C
"InChI=1S/C5H8N4S/c1-3-2-10-5(8-3)9-4(6)7/h2H,1H3,(H4,6,7,8,9)",R3_abraham_2006:260|R3_abraham_2006:323|R4_mente_2005:125|R21_muehlbacher_2011:314|R26_chico_2009:42|R28_li_2005:158|R28_li_2005:315|R40_vilar_2010:246|R41_toropov_2017:232|R47_radchenko_2020:215|R48_hou_2003:73|R49_norinder_2002:2|R52_liu_2001:2,Cc1csc(N=C(N)N)n1,2776666.0,"2-(4-methyl-1,3-thiazol-2-yl)guanidine","Skb2|Ici17148|7120-01-6|Cds1 000170|B-038, Ici17148|2|N-(4-Methyl-1,3-Thiazol-2-Yl)Guanidine",-0.04,LogBB group B,BBB+,BBB+/BBB- group A
"InChI=1S/C5H8N4S/c1-3-2-8-5(10-3)9-4(6)7/h2H,1H3,(H4,6,7,8,9)",R12_garg_2006:90|R25_brito_sanchez_2015:1|R46_mendoza_valencia_2017:1,Cc1cnc(N=C(N)N)s1,23545906.0,"2-(5-methyl-1,3-thiazol-2-yl)guanidine","Ici 17148|Ici17148|2-(5-Methyl-1,3-Thiazol-2-Yl)Guanidine",-0.04,LogBB group B,BBB+,BBB+/BBB- group A
"InChI=1S/C5H9Cl2N3O2/c6-1-3-8-5(11)10(9-12)4-2-7/h1-4H2,(H,8,11)",R3_abraham_2006:143|R12_garg_2006:44|R17_fu_2008:48|R21_muehlbacher_2011:50|R23_gupta_2019:414|R25_brito_sanchez_2015:153|R28_li_2005:10|R28_li_2005:243|R40_vilar_2010:71|R41_toropov_2017:135|R46_mendoza_valencia_2017:150|R47_radchenko_2020:121|R48_hou_2003:23|R49_norinder_2002:108,O=NN(CCCl)C(=O)NCCCl,2578.0,"1,3-bis(2-chloroethyl)-1-nitrosourea",Carmustine|Bcnu|Bis(Chloroethyl)Nitrosourea,-0.52,LogBB group B,BBB+,BBB+/BBB- group A
"InChI=1S/C5H9N3/c6-3-1-5-2-4-7-8-5/h2,4H,1,3,6H2,(H,7,8)",R23_gupta_2019:388,NCCc1ccn[nH]1,7741.0,2-(1H-pyrazol-5-yl)ethanamine,Betazole,,No LogBB values,BBB-,BBB+/BBB- group C
"InChI=1S/C5H9NO3S/c1-3(10)5(9)6-2-4(7)8/h3,10H,2H2,1H3,(H,6,9)(H,7,8)",R14_ghose_2012:898,CC(S)C(=O)NCC(=O)O,5483.0,2-(2-sulfanylpropanoylamino)acetic acid,Tiopronin,,No LogBB values,BBB-,BBB+/BBB- group C
"InChI=1S/C5H9NO3S/c1-3(7)6-4(2-10)5(8)9/h4,10H,2H2,1H3,(H,6,7)(H,8,9)/t4-/m0/s1",R14_ghose_2012:327,CC(=O)N[C@@H](CS)C(=O)O,12035.0,(2R)-2-acetamido-3-sulfanylpropanoic acid,Acetylcysteine,,No LogBB values,BBB-,BBB+/BBB- group C
"InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)/t3-/m0/s1",R14_ghose_2012:597,N[C@@H](CCC(=O)O)C(=O)O,33032.0,(2S)-2-aminopentanedioic acid,Glutamic Acid,,No LogBB values,BBB-,BBB+/BBB- group C
"InChI=1S/C5H9NO4S/c6-3(5(9)10)1-11-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)/t3-/m0/s1",R14_ghose_2012:424,N[C@@H](CSCC(=O)O)C(=O)O,193653.0,(2R)-2-amino-3-(carboxymethylsulfanyl)propanoic acid,Carbocysteine,,No LogBB values,BBB-,BBB+/BBB- group C
"InChI=1S/C60H88N2O19/c1-36-19-17-15-13-11-9-7-6-8-10-12-14-16-18-20-50(79-59-55(74)53(61)54(73)38(3)78-59)57-52(58(75)77-5)49(71)35-60(76,81-57)34-47(69)31-45(67)29-43(65)27-42(64)28-44(66)30-46(68)33-51(72)80-56(36)37(2)21-26-41(63)32-48(70)39-22-24-40(62-4)25-23-39/h6-19,22-25,36-38,41-43,45-47,49-50,52-57,59,62-65,67-69,71,73-74,76H,20-21,26-35,61H2,1-5H3/b7-6+,10-8+,11-9+,14-12+,15-13+,18-16+,19-17+/t36?,37?,38-,41?,42?,43?,45?,46?,47?,49?,50?,52?,53?,54-,55+,56?,57?,59?,60?/m1/s1",R14_ghose_2012:676,CNc1ccc(C(=O)CC(O)CCC(C)C2OC(=O)CC(O)CC(=O)CC(O)CC(O)CC(O)CC(O)CC3(O)CC(O)C(C(=O)OC)C(O3)C(OC3O[C@H](C)[C@@H](O)C(N)[C@@H]3O)C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C2C)cc1,,,Mepartricin,,No LogBB values,BBB-,BBB+/BBB- group C
"InChI=1S/C60H92N12O10/c1-35(2)31-43-53(75)67-45(33-39-19-11-9-12-20-39)59(81)71-29-17-25-47(71)55(77)70-50(38(7)8)58(80)64-42(24-16-28-62)52(74)66-44(32-36(3)4)54(76)68-46(34-40-21-13-10-14-22-40)60(82)72-30-18-26-48(72)56(78)69-49(37(5)6)57(79)63-41(23-15-27-61)51(73)65-43/h9-14,19-22,35-38,41-50H,15-18,23-34,61-62H2,1-8H3,(H,63,79)(H,64,80)(H,65,73)(H,66,74)(H,67,75)(H,68,76)(H,69,78)(H,70,77)/t41-,42-,43-,44-,45+,46+,47-,48-,49-,50+/m0/s1",R6_adenot_2004:80,CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O,137323650.0,"(3R,6S,9S,12S,15S,21R,24S,27S,30R,33S)-9,27-bis(3-aminopropyl)-3,21-dibenzyl-6,24-bis(2-methylpropyl)-12,30-di(propan-2-yl)-1,4,7,10,13,19,22,25,28,31-decazatricyclo[31.3.0.015,19]hexatriacontane-2,5,8,11,14,20,23,26,29,32-decone",Gramicidin-S,,No LogBB values,BBB-,BBB+/BBB- group C
"InChI=1S/C62H111N11O12/c1-25-27-28-40(15)52(75)51-56(79)65-43(26-2)58(81)67(18)33-48(74)68(19)44(29-34(3)4)55(78)66-49(38(11)12)61(84)69(20)45(30-35(5)6)54(77)63-41(16)53(76)64-42(17)57(80)70(21)46(31-36(7)8)59(82)71(22)47(32-37(9)10)60(83)72(23)50(39(13)14)62(85)73(51)24/h25,27,34-47,49-52,75H,26,28-33H2,1-24H3,(H,63,77)(H,64,76)(H,65,79)(H,66,78)/b27-25+/t40-,41+,42-,43+,44+,45+,46+,47+,49+,50+,51+,52-/m1/s1",R6_adenot_2004:11|R25_brito_sanchez_2015:581|R34_broccatelli_2012:115|R40_vilar_2010:88|R47_radchenko_2020:401,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,5284373.0,"(3S,6S,9S,12R,15S,18S,21S,24S,30S,33S)-30-ethyl-33-[(E,1R,2R)-1-hydroxy-2-methylhex-4-enyl]-1,4,7,10,12,15,19,25,28-nonamethyl-6,9,18,24-tetrakis(2-methylpropyl)-3,21-di(propan-2-yl)-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone",Ciclosporin|Cyclosporine A|Cyclosporin A,-0.7533333333333333,LogBB group B1,BBB+,BBB+/BBB- group A
"InChI=1S/C62H111N11O12/c1-25-27-40(15)52(75)51-56(79)65-43(26-2)58(81)67(18)33-49(74)68(19)44(28-34(3)4)55(78)66-50(39(13)14)62(85)69(20)45(29-35(5)6)54(77)63-41(16)53(76)64-42(17)57(80)70(21)46(30-36(7)8)59(82)71(22)47(31-37(9)10)60(83)72(23)48(32-38(11)12)61(84)73(51)24/h25,27,34-48,50-52,75H,26,28-33H2,1-24H3,(H,63,77)(H,64,76)(H,65,79)(H,66,78)/b27-25+/t40-,41+,42-,43+,44+,45+,46+,47+,48+,50+,51+,52-/m1/s1",R21_muehlbacher_2011:324,C/C=C/[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N1C,6434601.0,"(3S,6S,9S,12R,15S,18S,21S,24S,30S,33S)-30-ethyl-33-[(E,1R,2R)-1-hydroxy-2-methylpent-3-enyl]-1,4,7,10,12,15,19,25,28-nonamethyl-3,6,9,18,24-pentakis(2-methylpropyl)-21-propan-2-yl-1,4,7,10,13,16,19,22,25,28,31-undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-undecone","Cyclosporin A|(3S,6S,9S,12R,15S,18S,21S,24S,30S,33S)-30-Ethyl-33-[(E,1R,2R)-1-Hydroxy-2-Methylpent-3-Enyl]-1,4,7,10,12,15,19,25,28-Nonamethyl-3,6,9,18,24-Pentakis(2-Methylpropyl)-21-Propan-2-Yl-1,4,7,10,13,16,19,22,25,28,31-Undecazacyclotritriacontane-2,5,8,11,14,17,20,23,26,29,32-Undecone",-0.78,LogBB group A,BBB+,BBB+/BBB- group A
"InChI=1S/C62H86N12O16/c1-27(2)42-59(84)73-23-17-19-36(73)57(82)69(13)25-38(75)71(15)48(29(5)6)61(86)88-33(11)44(55(80)65-42)67-53(78)35-22-21-31(9)51-46(35)64-47-40(41(63)50(77)32(10)52(47)90-51)54(79)68-45-34(12)89-62(87)49(30(7)8)72(16)39(76)26-70(14)58(83)37-20-18-24-74(37)60(85)43(28(3)4)66-56(45)81/h21-22,27-30,33-34,36-37,42-45,48-49H,17-20,23-26,63H2,1-16H3,(H,65,80)(H,66,81)(H,67,78)(H,68,79)/t33-,34-,36+,37+,42-,43-,44+,45+,48+,49+/m1/s1",R6_adenot_2004:2|R23_gupta_2019:492,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,457193.0,"2-amino-4,6-dimethyl-3-oxo-1-N,9-N-bis[(3R,6S,7R,10S,16S)-7,11,14-trimethyl-2,5,9,12,15-pentaoxo-3,10-di(propan-2-yl)-8-oxa-1,4,11,14-tetrazabicyclo[14.3.0]nonadecan-6-yl]phenoxazine-1,9-dicarboxamide",Dactinomycin,,No LogBB values,BBB-,BBB+/BBB- group C
"InChI=1S/C66H103N17O16S/c1-9-35(6)52(69)66-81-48(32-100-66)63(97)76-43(26-34(4)5)58(92)75-42(22-23-50(85)86)57(91)82-53(36(7)10-2)64(98)71-25-16-15-20-40-55(89)73-41(21-17-24-67)56(90)83-54(37(8)11-3)65(99)80-44(27-38-18-13-12-14-19-38)59(93)77-45(28-39-31-70-33-72-39)60(94)79-47(30-51(87)88)62(96)78-46(29-49(68)84)61(95)74-40/h12-14,18-19,31,33-37,40-48,52-54H,9-11,15-17,20-30,32,67,69H2,1-8H3,(H2,68,84)(H,70,72)(H,71,98)(H,73,89)(H,74,95)(H,75,92)(H,76,97)(H,77,93)(H,78,96)(H,79,94)(H,80,99)(H,82,91)(H,83,90)(H,85,86)(H,87,88)/t35-,36+,37+,40+,41-,42-,43+,44-,45+,46+,47-,48+,52-,53+,54+/m1/s1",R28_li_2005:235,CC[C@@H](C)[C@@H](N)C1=N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](C(=O)NCCCC[C@@H]2NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3c[nH]cn3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1,,,Bacitracin,,No LogBB values,BBB-,BBB+/BBB- group C
"InChI=1S/C66H75Cl2N9O24/c1-23(2)12-34(71-5)58(88)76-49-51(83)26-7-10-38(32(67)14-26)97-40-16-28-17-41(55(40)101-65-56(54(86)53(85)42(22-78)99-65)100-44-21-66(4,70)57(87)24(3)96-44)98-39-11-8-27(15-33(39)68)52(84)50-63(93)75-48(64(94)95)31-18-29(79)19-37(81)45(31)30-13-25(6-9-36(30)80)46(60(90)77-50)74-61(91)47(28)73-59(89)35(20-43(69)82)72-62(49)92/h6-11,13-19,23-24,34-35,42,44,46-54,56-57,65,71,78-81,83-87H,12,20-22,70H2,1-5H3,(H2,69,82)(H,72,92)(H,73,89)(H,74,91)(H,75,93)(H,76,88)(H,77,90)(H,94,95)/t24-,34+,35-,42+,44-,46+,47+,48-,49+,50-,51+,52+,53+,54-,56+,57+,65-,66-/m0/s1",R6_adenot_2004:355|R14_ghose_2012:930|R23_gupta_2019:1018|R28_li_2005:310,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,14969.0,"(1S,2R,18R,19R,22S,25R,28R,40S)-48-[(2S,3R,4S,5S,6R)-3-[(2S,4S,5S,6S)-4-amino-5-hydroxy-4,6-dimethyloxan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-22-(2-amino-2-oxoethyl)-5,15-dichloro-2,18,32,35,37-pentahydroxy-19-[[(2R)-4-methyl-2-(methylamino)pentanoyl]amino]-20,23,26,42,44-pentaoxo-7,13-dioxa-21,24,27,41,43-pentazaoctacyclo[26.14.2.23,6.214,17.18,12.129,33.010,25.034,39]pentaconta-3,5,8(48),9,11,14,16,29(45),30,32,34(39),35,37,46,49-pentadecaene-40-carboxylic acid",Vancomycin|Vancomycin Hydrochloride,,No LogBB values,BBB-,BBB+/BBB- group C
"InChI=1S/C6H10N2O2/c7-5(9)4-8-3-1-2-6(8)10/h1-4H2,(H2,7,9)",R6_adenot_2004:1266|R7_andres_2006:134|R14_ghose_2012:204|R23_gupta_2019:203|R29_subramanian_2003:130|R37_chen_2011:73,NC(=O)CN1CCCC1=O,4843.0,2-(2-oxopyrrolidin-1-yl)acetamide,Piracetam,,No LogBB values,BBB+,BBB+/BBB- group C
