drugbank_id,chembl_id,name,groups,BBB_class,bbb_prob
DB17624,CHEMBL179900,Cyclocreatine,['investigational'],,
DB17627,CHEMBL448864,L-Cycloserine,['investigational'],,
DB17631,,Exaluren,['investigational'],,
DB17634,,Progerinin,['investigational'],,
DB17636,CHEMBL4227424,LH-708,['investigational'],,
DB17640,,Phosphocysteamine,['investigational'],,
DB17641,,Ammonium tetrathiomolybdate,['investigational'],,
DB17654,,AL-01211,['investigational'],,
DB17662,,Mavodelpar,['investigational'],,
DB17670,CHEMBL4802139,VK-0214,['investigational'],,
DB17678,CHEMBL291890,Alpha-D-mannose 1-phosphate,['investigational'],,
DB17689,,Trisaccharide A,['investigational'],,
DB17690,,Trisaccharide B,['investigational'],,
DB17692,CHEMBL4596566,Vamifeport,['investigational'],,
DB17693,CHEMBL2110621,Amotosalen,['investigational'],,
DB17694,,Zinc mesoporphyrin,['investigational'],,
DB17696,,ASP-8731,['investigational'],,
DB17697,,VAD-044,['investigational'],,
DB17701,,MZE001,['investigational'],,
DB17705,CHEMBL352219,Isobutyramide,['investigational'],,
DB17706,CHEMBL286013,"2,2-Dimethylbutyrate",['investigational'],,
DB17709,CHEMBL3702854,Rilzabrutinib,['investigational'],,
DB17721,,Astragalus mongholicus root polysaccharides,['investigational'],,
DB17731,CHEMBL1590674,Aconiazide,['investigational'],,
DB17733,CHEMBL372283,Carbovir,['investigational'],,
DB17734,,JNJ-1802,['investigational'],,
DB17735,,Ajoene,['investigational'],,
DB17736,CHEMBL1235858,Pocapavir,['investigational'],,
DB17737,CHEMBL1822872,BTZ-043,['investigational'],,
DB17738,CHEMBL1688966,Allopurinol riboside,['investigational'],,
DB17739,,HPA-23,['investigational'],,
DB17740,,Ammonium trichlorotellurate,['investigational'],,
DB17742,CHEMBL29711,Aphidicolin,['investigational'],,
DB17744,,Valine-valine-ganciclovir,['investigational'],,
DB17749,,AQ-13,['investigational'],,
DB17750,CHEMBL466042,Oleylphosphocholine,['investigational'],,
DB17754,CHEMBL3298910,Telacebec,['investigational'],,
DB17756,CHEMBL23094,Dideoxyadenosine,['investigational'],,
DB17757,CHEMBL4594426,VT-1598,['investigational'],,
DB17758,CHEMBL3311227,Quilseconazole,['investigational'],,
DB17759,CHEMBL591804,Navuridine,['investigational'],,
DB17760,CHEMBL91704,K-777,['investigational'],,
DB17761,,Poloxamer 331,['investigational'],,
DB17769,,Flubentylosin,['investigational'],,
DB17770,,Quabodepistat,['investigational'],,
DB17778,CHEMBL144037,AQ-13 free base,['investigational'],,
DB17784,,Pravibismane,['investigational'],,
DB17787,,Polyhexamethyleneguanidine,['investigational'],,
DB17796,,VL-2397,['investigational'],,
DB17801,,BF-844,['investigational'],,
DB17804,CHEMBL4534211,N-9-Methoxynonyldeoxynojirimycin,['investigational'],,
DB17805,CHEMBL146673,North-methanocarbathymidine,['investigational'],,
DB17815,,CHF-6333,['investigational'],,
DB17816,CHEMBL3910904,LAS-191954,['investigational'],,
DB17817,,BHV-5000,['investigational'],,
DB17818,,Dextran 1,['investigational'],,
DB17820,,BC9KBY85WY,['investigational'],,
DB17821,,Tapencarium,['investigational'],,
DB17822,CHEMBL3237555,Dihydrouridine,['investigational'],,
DB17823,,Perfluorohexyloctane,['approved'],,
DB17825,,Cannabidiolic acid methyl ester,['investigational'],,
DB17832,CHEMBL3967849,Tinlarebant,['investigational'],,
DB17834,,INO-4995,['investigational'],,
DB17837,CHEMBL174357,DS-1211,['investigational'],,
DB17839,,Nacystelyn,['investigational'],,
DB17851,,Flotufolastat F-18,"['approved', 'investigational']",,
DB17856,CHEMBL2105502,Soraprazan,['investigational'],,
DB17863,CHEMBL4298159,"Potassium (Benzenesulfonyl)({[6-(3-{2-[1-(Trifluoromethyl)Cyclopropyl]Ethoxy}-1H-Pyrazol-1-Yl)-2-[(4S)-2,2,4-Trimethylpyrrolidin-1-Yl]Pyridin-3-Yl]Carbonyl})Azanide",['investigational'],,
DB17865,,Brevenal,['investigational'],,
DB17872,,Pro-Pro-Thr-Val-Pro-Thr-Arg,['investigational'],,
DB17874,CHEMBL2069694,OMS-824,['investigational'],,
DB17876,,"Bis(2,2-dimethylpropanoyloxymethyl) VK-0214",['investigational'],,
DB17877,CHEMBL63507,S-Nitrosoglutathione,['investigational'],,
DB17882,,Epitalon,['investigational'],,
DB17884,CHEMBL1254452,Gentamicin C2,['investigational'],,
DB17892,CHEMBL439817,TAK-603,['investigational'],,
DB17893,,Gallium citrate,['investigational'],,
DB17910,,SNSP113,['investigational'],,
DB17912,,TP-252,['investigational'],,
DB17919,CHEMBL146927,CPP-115 free base,['investigational'],,
DB17920,,NPT520-34,['investigational'],,
DB17927,,ASN90,['investigational'],,
DB17930,,Methylliberine,['investigational'],,
DB17936,CHEMBL346647,"Isoindolin-1,3-Dithione",['investigational'],,
DB17938,,PMX-205,['investigational'],,
DB17939,CHEMBL83527,Pterostilbene,['investigational'],,
DB17956,,FB-101,"['experimental', 'investigational']",,
DB17965,CHEMBL47298,Tilorone,['investigational'],,
DB17967,,INO-4913,['investigational'],,
DB17968,,2-O-desulfated heparin,['investigational'],,
DB17969,,Edotreotide,['investigational'],,
DB17970,,MT1621,['investigational'],,
DB17976,,HOV-12020,['investigational'],,
DB17977,CHEMBL4650225,Murizatoclax,['investigational'],,
DB17981,,Nano-diamino-tetrac,['investigational'],,
DB17984,CHEMBL1515091,BQ-788,['investigational'],,
DB17985,CHEMBL4068896,BLU-9931,['investigational'],,
DB17988,CHEMBL80386,Ivospemin,['investigational'],,
DB17992,CHEMBL3707310,Lotilaner,"['approved', 'vet_approved']",,
DB17993,CHEMBL161204,Profadol,['investigational'],,
DB17999,CHEMBL3940890,Acoramidis,['investigational'],,
DB18000,CHEMBL2311120,Algestone,['experimental'],,
DB18002,CHEMBL311948,Lomifylline,['approved'],,
DB18003,,APT-101,['investigational'],,
DB18004,CHEMBL1831075,VPO-227,['investigational'],,
DB18005,,MC-16,['investigational'],,
DB18006,,LP-284,['investigational'],,
DB18007,CHEMBL4802160,Dersimelagon,['investigational'],,
DB18008,,Etrinabdione,['investigational'],,
DB18009,CHEMBL5095207,AB-001,['investigational'],,
DB18010,,Emvododstat,['investigational'],,
DB18011,CHEMBL5087506,BMS-986278,['investigational'],,
DB18012,CHEMBL4650325,Vemircopan,['investigational'],,
DB18013,CHEMBL4594439,Udonitrectag,['investigational'],,
DB18014,,BSG-005,['investigational'],,
DB18015,,MRT-2359,['investigational'],,
DB18016,,MRTX-1719,['investigational'],,
DB18017,CHEMBL4802138,Bersiporocin,['investigational'],,
DB18018,CHEMBL387921,LJ-2698,['investigational'],,
DB18019,,LY3295668,['investigational'],,
DB18020,CHEMBL4745523,DT2216,['investigational'],,
DB18021,,BAP5191,['investigational'],,
DB18022,,AVA-4746,['investigational'],,
DB18023,CHEMBL1834488,AGF-94,['investigational'],,
DB18024,,ICG-001,['investigational'],,
DB18025,CHEMBL3734774,Dazucorilant,['investigational'],,
DB18026,,HL001,['investigational'],,
DB18027,,DI-87,['investigational'],,
DB18028,CHEMBL5095036,Azenosertib,['investigational'],,
DB18029,CHEMBL47183,"24,25-Dihydroxycholecalciferol",['investigational'],,
DB18030,,Ritivixibat,['investigational'],,
DB18031,,Linafexor,['investigational'],,
DB18033,,"3-(4-(1,5-Naphthyridine)imidazole(1,2-a) pyridine-7-(1-phenyl-4-(1-(4-methyl piperazine)))",['investigational'],,
DB18034,,"3-(4-(8-Fluoroquinoline) imidazole(1,2-a)pyridine-7-(1-phenyl-4-(1-(4-methyl piperazine)",['investigational'],,
DB18035,,ABSK-012,['investigational'],,
DB18036,,3-(3-(6-Guanidino-1-oxoisoindolin-2yl)propanamido)-3-(pyridine-3yl)propanoic acid,['investigational'],,
DB18037,,SBT-272,['investigational'],,
DB18038,CHEMBL189568,Buloxibutid,['investigational'],,
DB18039,CHEMBL5095191,PF-06842874,['investigational'],,
DB18040,,NP-10679,['investigational'],,
DB18041,CHEMBL5095229,Bezuclastinib,['investigational'],,
DB18042,,Idrevloride,['investigational'],,
DB18043,,"3',3-diselenodipropionic acid",['investigational'],,
DB18044,,"3alpha,6beta,7beta,12alpha-tetrahydroxy-5beta-cholan-24-oic acid",['investigational'],,
DB18046,CHEMBL2106351,Docarpamine,['investigational'],,
DB18047,CHEMBL5095509,DDP-225 free base anhydrous,['investigational'],,
DB18048,,NNI-351,['investigational'],,
DB18049,CHEMBL2398530,Dodecyl creatine ester,['investigational'],,
DB18050,CHEMBL14474,Quinoline,['investigational'],,
DB18051,CHEMBL513147,LDN-193189,['investigational'],,
DB18052,CHEMBL4556229,VMD-928,['investigational'],,
DB18053,,X-165,['investigational'],,
DB18054,,Lisaftoclax,['investigational'],,
DB18055,,NIP-292,['investigational'],,
DB18056,,BM-3103,['investigational'],,
DB18057,CHEMBL4577523,Golidocitinib,['investigational'],,
DB18058,,AGS-499,['investigational'],,
DB18059,,MBS-2320,['investigational'],,
DB18060,CHEMBL4783351,Emavusertib,['investigational'],,
DB18061,CHEMBL2089305,AKV-9,['investigational'],,
DB18062,CHEMBL4284447,ZY19489,['investigational'],,
DB18063,,MG-S-2525,['investigational'],,
DB18064,CHEMBL4802133,Fidrisertib,['investigational'],,
DB18065,CHEMBL4788866,"5-(4-((2S,5S)-5-(4-chlorobenzyl)-2-methylmorpholino)piperidin-1-yl)-1H-1,2,4-triazol-3-amine",['investigational'],,
DB18066,,NM-004,['investigational'],,
DB18067,,"5-[[trans-4-[4-(trifluoromethoxy)phenyl]cyclohexyl]oxy]-1H-1,2,3-triazole-4-carboxylic acid",['investigational'],,
DB18068,CHEMBL4469488,AVS-100,['investigational'],,
DB18069,,BCX9250,['investigational'],,
DB18070,,Pociredir,['investigational'],,
DB18071,,Osivelotor,['investigational'],,
DB18072,CHEMBL4650333,Seralutinib,['investigational'],,
DB18073,CHEMBL464235,IDN-7314,['investigational'],,
DB18074,,JBI-778,['investigational'],,
DB18075,CHEMBL5095240,Mufemilast,['investigational'],,
DB18076,CHEMBL2179724,Onternabez,['investigational'],,
DB18077,CHEMBL4469883,CPZEN-45,['investigational'],,
DB18078,,R3R01,['investigational'],,
DB18079,CHEMBL4802158,Larsucosterol,['investigational'],,
DB18080,CHEMBL4594353,Unesbulin,['investigational'],,
DB18081,CHEMBL4277900,Crozbaciclib,['investigational'],,
DB18082,CHEMBL4467168,SEL-24,['investigational'],,
DB18083,,INS018_055,['investigational'],,
DB18086,,DTx-1252,['investigational'],,
DB18087,,IDRX-42,['investigational'],,
DB18088,CHEMBL3683575,Roginolisib,['investigational'],,
DB18089,CHEMBL4303517,Visometin cation,['investigational'],,
DB18090,CHEMBL4594349,Fostroxacitabine bralpamide,['investigational'],,
DB18091,CHEMBL569766,LNS-8801,['investigational'],,
DB18093,,KIT-13,['investigational'],,
DB18095,CHEMBL4650338,Edralbrutinib,['investigational'],,
DB18096,CHEMBL1672973,Encaleret,['investigational'],,
DB18097,CHEMBL448502,(-)-beta-Elemene,['investigational'],,
DB18098,,Misetionamide,['investigational'],,
DB18100,CHEMBL5095178,Epeleuton,['investigational'],,
DB18102,,Nedometinib,['investigational'],,
DB18103,,SPG302,['investigational'],,
DB18104,CHEMBL4594423,TP-1287,['investigational'],,
DB18105,,BG-P-TAT,['investigational'],,
DB18106,CHEMBL4650317,Icapamespib,['investigational'],,
DB18107,CHEMBL4225966,SEL120-34A free base,['investigational'],,
DB18108,CHEMBL4303368,TQS-168,['investigational'],,
DB18109,CHEMBL3975308,TP-3654,['investigational'],,
DB18110,CHEMBL5095245,Nesuparib,['investigational'],,
DB18111,,Berberine ursodeoxycholate,['investigational'],,
DB18112,CHEMBL4642567,NT-102,['investigational'],,
DB18113,,7.beta.-hydroxycholesteryl-3-oleate,['investigational'],,
DB18114,CHEMBL4878958,AUM-302,['investigational'],,
DB18115,CHEMBL5095226,Golcadomide,['investigational'],,
DB18117,CHEMBL3250476,2'-deoxythioguanosine,['investigational'],,
DB18118,,"6-fluoro-9-methyl-9H-pyrido(3,4-B)-indole",['investigational'],,
DB18119,,SXR-1096,['investigational'],,
DB18120,CHEMBL2207503,EP-0042,['investigational'],,
DB18121,,YA-101,['investigational'],,
DB18122,CHEMBL4650304,PF-07059013,['investigational'],,
DB18124,CHEMBL3621969,Fipaxalparant,['investigational'],,
DB18125,CHEMBL3218390,PTX-100,['investigational'],,
DB18126,CHEMBL3694493,Vipoglanstat,['investigational'],,
DB18145,CHEMBL63440,Aloxistatin,['investigational'],,
DB18146,CHEMBL504323,Berbamine,['investigational'],,
DB18149,,IK-930,['investigational'],,
DB18151,CHEMBL2137148,Mocravimod,['investigational'],,
DB18152,,Zilurgisertib,['investigational'],,
DB18153,,ENA-001,['investigational'],,
DB18154,,Utreloxastat,['investigational'],,
DB18155,,ESK981,['investigational'],,
DB18156,CHEMBL4640542,QN-302,['investigational'],,
DB18157,,ABX-002,['investigational'],,
DB18164,,4-[211At]-L-phenylalanine,['investigational'],,
DB18168,,SKL-27969,['investigational'],,
DB18169,,CP-12,['investigational'],,
DB18170,,Cu-64 sartate,['investigational'],,
DB18171,,KTX-1001,['investigational'],,
DB18172,,BN104,['investigational'],,
DB18174,CHEMBL3673096,JTT-251,['investigational'],,
DB18175,,Ga-68 Trivehexin,['investigational'],,
DB18176,CHEMBL4650332,Etavopivat,['investigational'],,
DB18178,CHEMBL2107440,Flumecinol,['investigational'],,
DB18184,,ZYIL-1,['investigational'],,
DB18190,,Dotatoc gallium Ga-68,['investigational'],,
DB18191,,Gunagratinib,['investigational'],,
DB18199,,BBP-711,['investigational'],,
DB18200,,Golexanolone,['investigational'],,
DB18203,CHEMBL4802146,Cudetaxestat,['investigational'],,
DB18206,,AP-102,['investigational'],,
DB18208,,DOTA-Arg-Pro-Lys-Pro-Gln-Gln-Phe-2Thi-Gly-Leu-Met(O2)-NH2 Actinium AC-225,['investigational'],,
DB18213,,Idroxioleic acid,['investigational'],,
DB18214,CHEMBL13817,Ibutamoren,['investigational'],,
DB18215,CHEMBL3781819,LP-184,['investigational'],,
DB18216,,Cavrotolimod,['investigational'],,
DB18220,CHEMBL91718,Indralin,['investigational'],,
DB18232,,Hexasodium phytate,['investigational'],,
DB18235,,CKD-504,['investigational'],,
DB18236,,(R)-9b,['investigational'],,
DB18237,,Nerandomilast,['investigational'],,
DB18244,CHEMBL481949,Zapnometinib,['investigational'],,
DB18245,CHEMBL4650214,Zandelisib,['investigational'],,
DB18246,CHEMBL4297487,Rencofilstat,['investigational'],,
DB18248,CHEMBL4584534,Mefuparib,['investigational'],,
DB18250,CHEMBL4538666,Nanvuranlat,['investigational'],,
DB18251,CHEMBL4650362,Opelconazole,['investigational'],,
DB18252,CHEMBL106593,Pralmorelin,['investigational'],,
DB18267,,Ferroheme,['investigational'],,
DB18268,CHEMBL1739917,TAK-075 Free base,['investigational'],,
DB18282,,Izaflortaucipir,['investigational'],,
DB18283,,LM-030,['investigational'],,
DB18294,CHEMBL595014,AVR-48,['investigational'],,
DB18295,,BN-201,['investigational'],,
DB18296,,AB-22,['investigational'],,
DB18297,,KF-1601,['investigational'],,
DB18298,,PTI-110,['investigational'],,
DB18299,CHEMBL4455210,"N-(4-(1-cyclopropyl-4-fluoro-2-methyl-1H-benzo(d)imidazol-6-yl)-5-fluoropyrimidin-2-yl)-6-(2-(dimethylamino)ethyl)-5,6,7,8-tetrahydro-l,6-naphthyridin-2-amine",['investigational'],,
DB18300,,Lirafugratinib,['investigational'],,
DB18301,CHEMBL5095225,Dazcapistat,['investigational'],,
DB18302,,NTP-42,['investigational'],,
DB18303,,Deucrictibant,['investigational'],,
DB18304,CHEMBL4650350,Emlenoflast,['investigational'],,
DB18305,CHEMBL5095248,Sebetralstat,['investigational'],,
DB18306,,TSN-084,['investigational'],,
DB18307,CHEMBL3113165,VLX-1005,['investigational'],,
DB18308,,"N,N-dimethyl-N-(2-(((2R,3R,4S,5R,6R)-3,4,5-tris(acetyloxy)-6-((acetyloxy)methyl)oxan-2-yl)oxy)ethyl)cyclopropylammonium",['investigational'],,
DB18310,CHEMBL2219421,Recilisib,['investigational'],,
DB18313,CHEMBL27246,Cinnamic acid,['investigational'],,
DB18314,CHEMBL4597193,Valemetostat,['investigational'],,
DB18315,,Zagociguat,['investigational'],,
DB18330,,Yinfenidone,['investigational'],,
DB18331,,LB54640,['investigational'],,
DB18332,,Phelimin,['investigational'],,
DB18334,,MPB-1523,['investigational'],,
DB18345,,CN-105,['investigational'],,
DB18365,CHEMBL3958369,S-55746,['investigational'],,
DB18366,,NXC680,['investigational'],,
DB18373,,Vanzacaftor,['investigational'],,
DB18390,,DPM-1001,['investigational'],,
DB18391,CHEMBL492491,Fenvalerate,['investigational'],,
DB18392,,NV-354,['investigational'],,
DB18393,,EP-217609,['investigational'],,
DB18398,,Calmangafodipir,['investigational'],,
DB18400,CHEMBL5095227,Cemsidomide,['investigational'],,
DB18405,,Crisdesalazine,['investigational'],,
DB18406,CHEMBL1590076,Secalciferol,['investigational'],,
DB18407,,ABBV-CLS-7262,['investigational'],,
DB18408,,BR-007,['investigational'],,
DB18409,CHEMBL2221212,Fobrepodacin,['investigational'],,
DB18442,,ABSK-091,['investigational'],,
DB18443,CHEMBL5095228,CFT-8634,['investigational'],,
DB18444,CHEMBL5095257,Bexotegrast,['investigational'],,
DB18445,CHEMBL4847106,CC-90001,['investigational'],,
DB18463,CHEMBL3689071,Narmafotinib,['investigational'],,
DB18464,CHEMBL3137314,Esuberaprost,['investigational'],,
DB18465,CHEMBL4796560,KIO-301,['investigational'],,
DB18466,,NMD-670,['investigational'],,
DB18468,,Gildeuretinol,['investigational'],,
DB18478,CHEMBL4104957,Rodatristat,['investigational'],,
DB18479,CHEMBL4069704,Rodatristat ethyl,['investigational'],,
DB18481,,Avasopasem,['investigational'],,
DB18482,,MALP-2,['investigational'],,
DB18484,,DOTMP SM-153,['investigational'],,
DB18486,,EI-1071,['investigational'],,
DB18487,,KT-253,['investigational'],,
DB18488,CHEMBL310871,DMP-777,['investigational'],,
DB18489,,Elenestinib,['investigational'],,
DB18490,CHEMBL4847050,Aficamten,['investigational'],,
DB18493,,Cerium dioxide,['investigational'],,
DB18495,,KN-001,['investigational'],,
DB18496,,BCX10013,['investigational'],,
DB18498,,BBP-671,['investigational'],,
DB18502,,AZ-3102,['investigational'],,
DB18505,,CEB-01,['investigational'],,
DB18506,,EA-2353,['investigational'],,
DB18508,CHEMBL1909078,Sodium arsenite,['investigational'],,
DB18509,,Arsenite ion,['investigational'],,
DB18510,CHEMBL3990266,KUS-121 free acid,['investigational'],,
DB18511,CHEMBL3234407,AP-001,['investigational'],,
DB18514,,DSP-5336,['investigational'],,
DB18515,CHEMBL4650827,Revumenib,['investigational'],,
DB18516,,Chromium histidinate,['investigational'],,
DB18517,CHEMBL16503,Salcaprozic acid,['investigational'],,
DB18518,CHEMBL291657,Crinecerfont,['investigational'],,
DB18523,,Rhenium (186-Re) obisbemeda,['investigational'],,
DB18527,,JAK4D,['investigational'],,
DB18529,,"Methionine sulfoximine, (S)-",['investigational'],,
DB18536,CHEMBL442329,Luminol,['investigational'],,
DB18537,,VB-310,['investigational'],,
DB18539,,VB-309,['investigational'],,
DB18540,,VB-311,['investigational'],,
DB18541,,VB-313,['investigational'],,
DB18542,,VB-312,['investigational'],,
DB18545,CHEMBL5095198,Tildacerfont,['investigational'],,
DB18551,,GSBR-1290,['investigational'],,
DB18564,,YT-001,['investigational'],,
DB18573,CHEMBL4165044,"1,​2-​Dioleoyl-​sn-​glycero-​3-​phospho-​L-​serine",['investigational'],,
DB18574,,BEA-17,['investigational'],,
DB18578,,Brigimadlin,['investigational'],,
DB18584,,CSIC002,['investigational'],,
DB18588,CHEMBL1738972,Denatonium,"['experimental', 'investigational']",,
DB18600,CHEMBL1254709,DM-1157,['investigational'],,
DB18603,CHEMBL4776441,APPD,['investigational'],,
DB18607,,Sulfobutylether-beta-cyclodextrin,['investigational'],,
DB18611,,PAS-004,['investigational'],,
DB18613,,PRG-A01,['investigational'],,
DB18632,,"1-(3-fluoro-4-(7-(5-methyl-1H-imidazol-2-yl)-1-oxo-2,3-dihydro-1H-isoindo-1-4-yl)-phenyl)-3-(3-trifluoromethyl-phenyl)-urea",['investigational'],,
DB18633,CHEMBL499185,Uttroside B,['investigational'],,
DB18634,CHEMBL1981592,Vasoactive intestinal peptide,['investigational'],,
DB18649,,Prosetin,['investigational'],,
DB18657,,PARPI F-18,['investigational'],,
DB18665,CHEMBL164660,Psoralen,['investigational'],,
DB18668,,BBT-877,['investigational'],,
